Datetime,Appliance_Type,Temperature,Humidity,Usage_Duration_hr,Energy_Consumption_kWh
2024-05-04 04:00:00,Air Conditioner,24.2,33.4,8.79,20.159
2024-05-04 05:00:00,Washing Machine,18.4,37.3,0.45,0.872
2024-05-04 06:00:00,Laptop,11.8,49.0,1.99,0.227
2024-05-04 07:00:00,Bulb,15.4,56.1,1.2,0.109
2024-05-04 08:00:00,Microwave,22.1,35.8,0.56,0.891
2024-05-04 09:00:00,Fan,16.3,37.4,0.26,0.052
2024-05-04 10:00:00,Heater,21.7,38.2,3.39,8.535
2024-05-04 11:00:00,Dishwasher,16.6,39.5,1.36,2.46
2024-05-04 12:00:00,Laptop,18.1,39.1,2.61,0.372
2024-05-04 13:00:00,Bulb,26.3,45.8,1.18,0.123
2024-05-04 14:00:00,Washing Machine,23.2,56.2,0.37,0.769
2024-05-04 15:00:00,Bulb,22.0,47.5,0.62,0.069
2024-05-04 16:00:00,Microwave,26.4,61.0,0.72,1.089
2024-05-04 17:00:00,Air Conditioner,24.4,58.8,5.41,12.414
2024-05-04 18:00:00,Heater,29.2,35.1,0.01,-0.0
2024-05-04 19:00:00,Bulb,19.7,32.0,6.37,0.75
2024-05-04 20:00:00,Washing Machine,19.9,65.1,5.9,11.868
2024-05-04 21:00:00,Refrigerator,15.5,33.2,8.34,9.934
2024-05-04 22:00:00,Refrigerator,19.9,35.9,0.97,1.047
2024-05-04 23:00:00,Bulb,26.8,30.9,4.98,0.502
2024-05-05 00:00:00,TV,28.5,55.1,0.76,0.271
2024-05-05 01:00:00,Laptop,26.8,53.3,0.04,-0.02
2024-05-05 02:00:00,Refrigerator,13.0,69.5,0.38,0.508
2024-05-05 03:00:00,TV,27.4,65.5,4.36,1.311
2024-05-05 04:00:00,Microwave,12.8,46.4,0.02,0.023
2024-05-05 05:00:00,Bulb,26.5,44.9,1.18,0.156
2024-05-05 06:00:00,Fan,20.2,41.9,0.12,-0.003
2024-05-05 07:00:00,Heater,25.5,36.1,0.51,1.251
2024-05-05 08:00:00,TV,15.3,35.5,0.14,0.075
2024-05-05 09:00:00,Heater,27.9,35.3,2.94,7.359
2024-05-05 10:00:00,Microwave,14.7,34.6,1.34,2.107
2024-05-05 11:00:00,Refrigerator,18.7,39.6,3.49,4.218
2024-05-05 12:00:00,Refrigerator,17.0,42.3,1.75,2.13
2024-05-05 13:00:00,Air Conditioner,13.2,68.5,5.31,12.216
2024-05-05 14:00:00,TV,22.5,53.1,1.07,0.365
2024-05-05 15:00:00,Refrigerator,31.0,69.5,1.53,1.816
2024-05-05 16:00:00,Laptop,35.3,44.9,1.29,0.207
2024-05-05 17:00:00,Air Conditioner,22.5,48.3,0.99,2.239
2024-05-05 18:00:00,Heater,27.6,43.0,2.81,7.066
2024-05-05 19:00:00,Laptop,23.2,37.3,1.55,0.247
2024-05-05 20:00:00,Refrigerator,24.5,35.7,2.42,3.008
2024-05-05 21:00:00,Air Conditioner,20.3,67.8,2.32,5.445
2024-05-05 22:00:00,TV,23.0,69.5,0.32,0.134
2024-05-05 23:00:00,Refrigerator,24.7,31.8,1.58,1.894
2024-05-06 00:00:00,Heater,19.1,36.0,0.33,0.788
2024-05-06 01:00:00,Air Conditioner,21.6,46.9,1.31,3.065
2024-05-06 02:00:00,Fan,21.7,37.5,1.7,0.35
2024-05-06 03:00:00,TV,26.1,44.6,8.84,2.678
2024-05-06 04:00:00,TV,16.7,35.2,0.05,0.1
2024-05-06 05:00:00,TV,21.7,48.3,0.14,0.002
2024-05-06 06:00:00,Washing Machine,31.6,40.9,0.12,0.194
2024-05-06 07:00:00,Air Conditioner,27.8,44.1,0.76,1.741
2024-05-06 08:00:00,Laptop,28.7,33.8,2.59,0.429
2024-05-06 09:00:00,Heater,22.1,47.1,2.79,6.996
2024-05-06 10:00:00,Refrigerator,23.6,69.3,2.0,2.359
2024-05-06 11:00:00,Refrigerator,27.0,43.2,3.41,4.127
2024-05-06 12:00:00,Air Conditioner,29.8,65.1,0.58,1.285
2024-05-06 13:00:00,Fan,12.2,63.7,0.14,-0.014
2024-05-06 14:00:00,Heater,15.4,68.1,0.09,0.219
2024-05-06 15:00:00,Dishwasher,28.5,61.6,2.87,5.133
2024-05-06 16:00:00,Washing Machine,20.6,56.4,1.97,3.977
2024-05-06 17:00:00,Fan,18.6,64.3,1.8,0.374
2024-05-06 18:00:00,Heater,15.7,33.0,0.62,1.645
2024-05-06 19:00:00,Air Conditioner,19.2,48.5,0.72,1.636
2024-05-06 20:00:00,Laptop,15.0,69.6,4.76,0.708
2024-05-06 21:00:00,Laptop,32.5,60.8,0.1,0.075
2024-05-06 22:00:00,Air Conditioner,21.9,68.5,2.23,5.122
2024-05-06 23:00:00,Refrigerator,21.7,61.2,0.56,0.742
2024-05-07 00:00:00,Air Conditioner,24.9,65.0,0.06,0.164
2024-05-07 01:00:00,Refrigerator,26.8,58.3,2.04,2.325
2024-05-07 02:00:00,Washing Machine,26.7,60.4,0.6,1.264
2024-05-07 03:00:00,Dishwasher,27.4,50.9,1.92,3.503
2024-05-07 04:00:00,Refrigerator,18.8,67.0,1.84,2.261
2024-05-07 05:00:00,Refrigerator,20.5,63.0,1.15,1.282
2024-05-07 06:00:00,TV,25.8,63.8,2.25,0.643
2024-05-07 07:00:00,Fan,19.4,56.9,1.3,0.232
2024-05-07 08:00:00,TV,22.0,42.2,0.51,0.11
2024-05-07 09:00:00,Heater,24.0,31.4,1.99,5.055
2024-05-07 10:00:00,Heater,25.9,67.4,1.33,3.335
2024-05-07 11:00:00,Fan,13.1,53.4,0.02,0.002
2024-05-07 12:00:00,Refrigerator,25.6,41.9,3.48,4.202
2024-05-07 13:00:00,Heater,20.8,36.0,1.18,2.987
2024-05-07 14:00:00,Microwave,25.5,63.2,3.04,4.4
2024-05-07 15:00:00,TV,25.9,63.5,3.22,0.932
2024-05-07 16:00:00,TV,30.0,62.6,0.88,0.194
2024-05-07 17:00:00,Refrigerator,28.8,55.8,1.06,1.295
2024-05-07 18:00:00,Heater,28.7,44.6,0.81,2.001
2024-05-07 19:00:00,Fan,29.2,42.2,0.9,0.18
2024-05-07 20:00:00,Refrigerator,23.5,30.3,3.38,3.955
2024-05-07 21:00:00,TV,22.2,63.3,2.33,0.683
2024-05-07 22:00:00,Laptop,26.4,33.5,0.2,0.086
2024-05-07 23:00:00,TV,25.7,55.2,1.41,0.495
2024-05-08 00:00:00,Refrigerator,20.5,50.2,8.25,9.933
2024-05-08 01:00:00,Refrigerator,24.0,51.1,1.36,1.563
2024-05-08 02:00:00,Microwave,21.8,67.1,2.31,3.531
2024-05-08 03:00:00,Bulb,17.7,31.3,2.2,0.256
2024-05-08 04:00:00,Fan,28.5,60.9,0.65,0.124
2024-05-08 05:00:00,Heater,22.3,32.1,0.7,1.642
2024-05-08 06:00:00,Washing Machine,32.2,31.5,1.93,3.911
2024-05-08 07:00:00,Fan,13.9,47.2,1.04,0.178
2024-05-08 08:00:00,Laptop,19.2,32.5,1.27,0.208
2024-05-08 09:00:00,Bulb,22.2,61.6,1.87,0.191
2024-05-08 10:00:00,Washing Machine,27.7,51.2,2.25,4.586
2024-05-08 11:00:00,Microwave,24.0,31.2,0.48,0.707
2024-05-08 12:00:00,Laptop,23.6,31.6,0.24,0.035
2024-05-08 13:00:00,TV,16.4,54.5,0.52,0.234
2024-05-08 14:00:00,Air Conditioner,16.2,62.2,1.06,2.411
2024-05-08 15:00:00,Heater,23.6,47.5,0.63,1.611
2024-05-08 16:00:00,Microwave,15.2,52.2,1.26,1.88
2024-05-08 17:00:00,Refrigerator,19.3,62.0,0.08,0.049
2024-05-08 18:00:00,Dishwasher,24.5,54.4,1.07,1.925
2024-05-08 19:00:00,Fan,17.1,39.0,0.69,0.172
2024-05-08 20:00:00,Air Conditioner,30.0,54.5,1.15,2.707
2024-05-08 21:00:00,Bulb,28.1,55.1,0.82,0.156
2024-05-08 22:00:00,Washing Machine,14.1,59.4,0.5,0.988
2024-05-08 23:00:00,TV,17.3,54.8,3.52,1.006
2024-05-09 00:00:00,Fan,10.6,68.8,0.31,0.045
2024-05-09 01:00:00,Heater,18.1,37.9,1.72,4.23
2024-05-09 02:00:00,Heater,25.8,68.0,3.88,9.685
2024-05-09 03:00:00,Air Conditioner,19.9,51.5,1.16,2.652
2024-05-09 04:00:00,Heater,24.3,56.9,3.14,7.877
2024-05-09 05:00:00,Laptop,14.4,34.0,0.2,-0.08
2024-05-09 06:00:00,Fan,26.0,45.2,1.02,0.168
2024-05-09 07:00:00,Air Conditioner,19.2,60.8,0.92,2.071
2024-05-09 08:00:00,Refrigerator,22.1,58.3,0.01,0.074
2024-05-09 09:00:00,Air Conditioner,21.5,31.6,0.88,1.965
2024-05-09 10:00:00,Laptop,15.6,51.9,0.69,0.115
2024-05-09 11:00:00,Heater,16.2,33.5,1.66,4.149
2024-05-09 12:00:00,Microwave,26.8,69.8,4.18,6.321
2024-05-09 13:00:00,TV,24.0,65.9,0.13,0.07
2024-05-09 14:00:00,TV,27.3,30.8,0.6,0.185
2024-05-09 15:00:00,Washing Machine,23.6,64.3,0.88,1.734
2024-05-09 16:00:00,Laptop,22.7,66.8,0.91,0.044
2024-05-09 17:00:00,Heater,13.4,44.1,2.24,5.603
2024-05-09 18:00:00,Washing Machine,20.6,58.8,0.88,1.784
2024-05-09 19:00:00,Bulb,21.9,47.7,0.04,-0.075
2024-05-09 20:00:00,Laptop,31.8,56.2,1.86,0.217
2024-05-09 21:00:00,Heater,25.4,43.6,3.24,8.118
2024-05-09 22:00:00,Washing Machine,29.7,42.9,1.08,2.181
2024-05-09 23:00:00,Washing Machine,25.0,47.0,1.31,2.561
2024-05-10 00:00:00,Refrigerator,18.4,35.8,0.27,0.291
2024-05-10 01:00:00,Washing Machine,22.6,63.2,0.37,0.656
2024-05-10 02:00:00,Heater,23.2,43.9,0.4,1.074
2024-05-10 03:00:00,Dishwasher,17.3,46.0,0.85,1.456
2024-05-10 04:00:00,Laptop,20.1,65.8,3.95,0.62
2024-05-10 05:00:00,TV,21.0,49.9,1.11,0.33
2024-05-10 06:00:00,TV,30.0,51.8,0.32,0.16
2024-05-10 07:00:00,Heater,11.6,68.3,0.46,1.121
2024-05-10 08:00:00,Fan,28.0,65.5,0.73,0.148
2024-05-10 09:00:00,Bulb,17.3,36.8,1.46,0.062
2024-05-10 10:00:00,Bulb,15.1,48.9,0.87,-0.01
2024-05-10 11:00:00,Bulb,27.9,68.9,0.75,0.105
2024-05-10 12:00:00,Fan,25.7,44.9,1.25,0.16
2024-05-10 13:00:00,Microwave,28.3,44.9,0.42,0.612
2024-05-10 14:00:00,Washing Machine,26.0,37.8,0.12,0.297
2024-05-10 15:00:00,TV,32.3,34.6,0.04,0.048
2024-05-10 16:00:00,Laptop,24.8,59.6,0.43,0.032
2024-05-10 17:00:00,Laptop,21.2,60.8,0.14,-0.058
2024-05-10 18:00:00,Dishwasher,23.7,68.8,0.61,1.132
2024-05-10 19:00:00,Heater,28.2,60.9,2.22,5.627
2024-05-10 20:00:00,Air Conditioner,18.1,39.7,1.89,4.313
2024-05-10 21:00:00,Fan,18.7,31.6,1.42,0.243
2024-05-10 22:00:00,Microwave,20.5,69.4,2.87,4.28
2024-05-10 23:00:00,Microwave,11.5,43.6,0.5,0.774
2024-05-11 00:00:00,Refrigerator,22.7,42.5,3.24,3.955
2024-05-11 01:00:00,Air Conditioner,12.6,66.2,0.76,1.696
2024-05-11 02:00:00,Bulb,22.3,53.4,0.77,0.002
2024-05-11 03:00:00,TV,26.3,38.6,0.78,0.351
2024-05-11 04:00:00,Laptop,19.6,65.6,0.15,0.014
2024-05-11 05:00:00,Dishwasher,30.4,69.7,5.56,10.026
2024-05-11 06:00:00,TV,14.7,33.5,0.22,0.032
2024-05-11 07:00:00,Washing Machine,28.0,64.5,0.63,1.275
2024-05-11 08:00:00,Laptop,25.4,45.6,0.58,0.135
2024-05-11 09:00:00,Air Conditioner,13.4,51.0,0.12,0.283
2024-05-11 10:00:00,Air Conditioner,35.6,66.6,0.25,0.657
2024-05-11 11:00:00,TV,21.7,68.9,0.07,0.004
2024-05-11 12:00:00,Fan,17.6,40.5,0.52,0.091
2024-05-11 13:00:00,Heater,15.0,38.5,3.02,7.567
2024-05-11 14:00:00,Bulb,20.9,33.2,0.62,0.085
2024-05-11 15:00:00,Refrigerator,21.4,52.5,0.2,0.249
2024-05-11 16:00:00,Air Conditioner,22.5,30.5,1.56,3.515
2024-05-11 17:00:00,Heater,20.5,46.5,8.53,21.332
2024-05-11 18:00:00,Refrigerator,25.2,32.9,0.4,0.457
2024-05-11 19:00:00,Dishwasher,20.1,46.2,0.49,0.856
2024-05-11 20:00:00,Heater,12.3,31.6,5.36,13.39
2024-05-11 21:00:00,Dishwasher,21.3,63.4,0.3,0.484
2024-05-11 22:00:00,Fan,10.2,38.4,1.07,0.158
2024-05-11 23:00:00,Heater,23.8,43.1,0.41,0.897
2024-05-12 00:00:00,Laptop,17.1,64.8,4.04,0.693
2024-05-12 01:00:00,Air Conditioner,22.8,59.9,5.99,13.797
2024-05-12 02:00:00,TV,28.6,38.8,2.53,0.753
2024-05-12 03:00:00,Refrigerator,17.3,32.9,0.57,0.647
2024-05-12 04:00:00,Washing Machine,27.3,58.6,0.77,1.406
2024-05-12 05:00:00,Washing Machine,19.8,45.6,0.42,0.796
2024-05-12 06:00:00,Heater,30.8,60.6,3.32,8.339
2024-05-12 07:00:00,Washing Machine,20.2,47.8,3.69,7.427
2024-05-12 08:00:00,TV,17.8,43.8,0.81,0.276
2024-05-12 09:00:00,Bulb,25.4,48.0,1.6,0.168
2024-05-12 10:00:00,Bulb,19.8,59.9,0.27,0.092
2024-05-12 11:00:00,TV,17.8,66.1,0.86,0.24
2024-05-12 12:00:00,Heater,19.6,32.0,1.5,3.798
2024-05-12 13:00:00,Refrigerator,21.8,51.0,0.73,0.857
2024-05-12 14:00:00,Refrigerator,28.7,31.3,0.66,0.753
2024-05-12 15:00:00,Washing Machine,12.3,48.7,0.0,-0.047
2024-05-12 16:00:00,Dishwasher,22.1,65.4,2.45,4.351
2024-05-12 17:00:00,Microwave,25.1,44.5,3.3,4.986
2024-05-12 18:00:00,Air Conditioner,23.0,67.3,5.23,11.999
2024-05-12 19:00:00,Air Conditioner,28.5,55.2,1.91,4.331
2024-05-12 20:00:00,Bulb,21.6,67.4,1.19,0.155
2024-05-12 21:00:00,Laptop,21.1,60.3,0.47,0.087
2024-05-12 22:00:00,Refrigerator,25.0,34.1,10.9,13.123
2024-05-12 23:00:00,Fan,22.5,39.2,1.34,0.293
2024-05-13 00:00:00,Fan,20.0,45.8,1.71,0.305
2024-05-13 01:00:00,Refrigerator,24.6,36.8,1.72,2.068
2024-05-13 02:00:00,Air Conditioner,18.7,49.8,2.8,6.444
2024-05-13 03:00:00,Dishwasher,18.9,48.9,0.01,-0.02
2024-05-13 04:00:00,Fan,19.4,68.3,0.37,0.019
2024-05-13 05:00:00,Bulb,28.8,47.3,1.64,0.13
2024-05-13 06:00:00,Heater,5.9,61.4,3.38,8.559
2024-05-13 07:00:00,Air Conditioner,24.0,67.7,1.73,3.968
2024-05-13 08:00:00,Microwave,22.2,65.1,0.8,1.262
2024-05-13 09:00:00,Dishwasher,13.6,38.3,0.67,1.188
2024-05-13 10:00:00,Washing Machine,23.5,49.8,2.01,4.062
2024-05-13 11:00:00,Bulb,24.4,43.9,2.03,0.248
2024-05-13 12:00:00,TV,24.9,46.0,1.4,0.468
2024-05-13 13:00:00,Bulb,8.7,44.4,0.52,0.071
2024-05-13 14:00:00,Bulb,28.8,63.1,3.89,0.458
2024-05-13 15:00:00,Laptop,18.3,48.1,1.2,0.2
2024-05-13 16:00:00,Air Conditioner,25.4,50.9,2.34,5.478
2024-05-13 17:00:00,TV,25.7,69.3,0.36,0.028
2024-05-13 18:00:00,Washing Machine,17.6,32.4,0.63,1.282
2024-05-13 19:00:00,TV,25.3,49.5,3.11,0.948
2024-05-13 20:00:00,Washing Machine,20.1,61.0,0.08,0.107
2024-05-13 21:00:00,TV,11.6,36.0,1.08,0.352
2024-05-13 22:00:00,Washing Machine,27.8,54.5,0.99,1.897
2024-05-13 23:00:00,Heater,18.1,39.6,2.09,5.184
2024-05-14 00:00:00,Washing Machine,17.7,64.7,0.5,0.893
2024-05-14 01:00:00,Heater,20.0,43.1,0.37,1.005
2024-05-14 02:00:00,Laptop,23.4,43.2,3.91,0.575
2024-05-14 03:00:00,Laptop,21.7,53.9,1.27,0.299
2024-05-14 04:00:00,Dishwasher,24.7,37.3,0.17,0.339
2024-05-14 05:00:00,Washing Machine,15.3,41.4,0.32,0.666
2024-05-14 06:00:00,Heater,18.3,46.7,10.12,25.273
2024-05-14 07:00:00,Heater,21.4,44.1,0.33,0.764
2024-05-14 08:00:00,Washing Machine,31.5,51.0,1.41,2.855
2024-05-14 09:00:00,Bulb,21.4,54.0,0.82,0.078
2024-05-14 10:00:00,Washing Machine,27.4,52.7,3.25,6.437
2024-05-14 11:00:00,Air Conditioner,22.2,56.2,2.11,4.779
2024-05-14 12:00:00,Heater,19.6,42.3,1.36,3.36
2024-05-14 13:00:00,Washing Machine,20.8,35.1,0.02,0.123
2024-05-14 14:00:00,Dishwasher,21.2,60.4,3.18,5.831
2024-05-14 15:00:00,TV,25.0,64.0,0.88,0.275
2024-05-14 16:00:00,Washing Machine,28.9,40.3,4.02,8.054
2024-05-14 17:00:00,Heater,23.8,46.3,1.03,2.549
2024-05-14 18:00:00,Air Conditioner,27.9,49.9,1.78,4.041
2024-05-14 19:00:00,Washing Machine,17.2,51.3,0.11,0.284
2024-05-14 20:00:00,Washing Machine,19.9,56.4,2.05,4.195
2024-05-14 21:00:00,Fan,18.4,31.7,0.62,0.079
2024-05-14 22:00:00,TV,23.6,58.9,0.65,0.191
2024-05-14 23:00:00,Microwave,20.2,32.5,0.19,0.262
2024-05-15 00:00:00,Air Conditioner,25.6,48.7,0.24,0.527
2024-05-15 01:00:00,Air Conditioner,17.3,63.1,0.31,0.768
2024-05-15 02:00:00,Microwave,22.2,48.0,0.6,0.829
2024-05-15 03:00:00,TV,25.4,36.0,3.34,1.025
2024-05-15 04:00:00,Laptop,11.7,69.4,0.69,0.14
2024-05-15 05:00:00,Washing Machine,32.6,65.6,1.93,3.859
2024-05-15 06:00:00,Dishwasher,20.6,60.9,0.13,0.278
2024-05-15 07:00:00,Air Conditioner,11.9,46.5,1.34,3.093
2024-05-15 08:00:00,Bulb,22.8,37.4,0.99,0.159
2024-05-15 09:00:00,TV,22.2,67.7,5.72,1.641
2024-05-15 10:00:00,Microwave,21.6,51.3,2.81,4.195
2024-05-15 11:00:00,Heater,27.0,64.1,0.91,2.271
2024-05-15 12:00:00,TV,25.7,43.7,2.24,0.538
2024-05-15 13:00:00,Heater,23.5,43.4,0.32,0.75
2024-05-15 14:00:00,Refrigerator,24.3,69.4,1.24,1.447
2024-05-15 15:00:00,Heater,21.5,50.9,0.12,0.338
2024-05-15 16:00:00,TV,30.9,35.6,0.64,0.157
2024-05-15 17:00:00,Washing Machine,14.6,38.8,0.38,0.727
2024-05-15 18:00:00,Air Conditioner,22.7,49.3,1.9,4.419
2024-05-15 19:00:00,Bulb,22.3,31.7,1.01,0.02
2024-05-15 20:00:00,Washing Machine,26.1,48.5,2.09,4.068
2024-05-15 21:00:00,Dishwasher,17.8,46.8,1.09,1.937
2024-05-15 22:00:00,Air Conditioner,13.3,61.2,0.14,0.24
2024-05-15 23:00:00,Heater,22.8,44.2,1.99,4.915
2024-05-16 00:00:00,Laptop,23.4,69.3,2.69,0.432
2024-05-16 01:00:00,Heater,29.4,37.2,3.51,8.813
2024-05-16 02:00:00,Dishwasher,15.6,53.6,1.27,2.331
2024-05-16 03:00:00,Microwave,27.8,33.6,2.1,3.207
2024-05-16 04:00:00,TV,33.8,59.4,2.09,0.69
2024-05-16 05:00:00,TV,20.1,69.8,0.25,-0.03
2024-05-16 06:00:00,Refrigerator,15.5,62.8,0.27,0.345
2024-05-16 07:00:00,Heater,20.0,52.2,0.11,0.249
2024-05-16 08:00:00,Laptop,22.1,49.4,0.58,0.049
2024-05-16 09:00:00,Microwave,24.8,63.4,0.96,1.471
2024-05-16 10:00:00,Bulb,19.0,67.4,9.25,0.838
2024-05-16 11:00:00,Bulb,29.8,69.6,0.85,-0.003
2024-05-16 12:00:00,Bulb,16.4,45.9,1.94,0.226
2024-05-16 13:00:00,Dishwasher,13.3,69.6,1.77,3.216
2024-05-16 14:00:00,Refrigerator,27.5,36.2,0.34,0.419
2024-05-16 15:00:00,Laptop,10.6,40.1,0.09,-0.03
2024-05-16 16:00:00,Dishwasher,21.0,33.6,1.18,2.169
2024-05-16 17:00:00,Washing Machine,37.6,40.9,1.81,3.649
2024-05-16 18:00:00,Bulb,21.9,60.7,9.52,0.957
2024-05-16 19:00:00,Bulb,16.4,64.1,0.67,0.008
2024-05-16 20:00:00,Dishwasher,21.7,61.2,3.4,6.099
2024-05-16 21:00:00,Heater,21.7,55.2,0.72,1.846
2024-05-16 22:00:00,Air Conditioner,22.8,50.6,1.75,4.1
2024-05-16 23:00:00,Bulb,25.3,58.3,1.37,0.12
2024-05-17 00:00:00,Fan,16.8,45.6,0.08,0.004
2024-05-17 01:00:00,Washing Machine,30.4,63.7,0.12,0.237
2024-05-17 02:00:00,Heater,23.2,57.1,0.03,0.092
2024-05-17 03:00:00,Bulb,25.6,57.9,0.7,0.04
2024-05-17 04:00:00,Air Conditioner,18.9,51.4,2.05,4.581
2024-05-17 05:00:00,Microwave,28.4,65.4,0.28,0.486
2024-05-17 06:00:00,Fan,20.7,40.1,1.4,0.369
2024-05-17 07:00:00,Heater,23.4,45.2,0.51,1.248
2024-05-17 08:00:00,TV,17.3,61.1,2.39,0.664
2024-05-17 09:00:00,Heater,17.0,49.7,2.4,5.999
2024-05-17 10:00:00,Air Conditioner,25.4,65.6,2.24,5.143
2024-05-17 11:00:00,Bulb,19.8,43.9,1.12,0.161
2024-05-17 12:00:00,Air Conditioner,17.7,44.8,0.5,1.158
2024-05-17 13:00:00,Fan,18.8,65.5,2.49,0.458
2024-05-17 14:00:00,Microwave,25.5,48.6,0.31,0.397
2024-05-17 15:00:00,Refrigerator,18.9,50.6,0.51,0.659
2024-05-17 16:00:00,Washing Machine,21.4,43.3,0.3,0.64
2024-05-17 17:00:00,Air Conditioner,22.1,41.1,1.68,3.922
2024-05-17 18:00:00,Air Conditioner,12.4,56.2,1.74,3.951
2024-05-17 19:00:00,Heater,14.6,34.8,1.59,4.056
2024-05-17 20:00:00,Air Conditioner,23.7,65.2,0.81,1.766
2024-05-17 21:00:00,Dishwasher,18.3,61.2,0.16,0.32
2024-05-17 22:00:00,Laptop,27.3,37.6,3.63,0.449
2024-05-17 23:00:00,TV,26.8,57.8,1.06,0.279
2024-05-18 00:00:00,Laptop,25.6,54.1,0.78,0.196
2024-05-18 01:00:00,Heater,31.1,37.4,1.33,3.374
2024-05-18 02:00:00,Washing Machine,21.6,40.9,0.32,0.615
2024-05-18 03:00:00,TV,25.2,46.4,0.21,0.038
2024-05-18 04:00:00,Dishwasher,19.1,58.0,0.78,1.409
2024-05-18 05:00:00,Heater,34.3,55.5,0.39,0.992
2024-05-18 06:00:00,Bulb,31.9,51.3,0.42,0.105
2024-05-18 07:00:00,Laptop,22.1,60.7,3.35,0.479
2024-05-18 08:00:00,Microwave,23.9,60.3,1.13,1.622
2024-05-18 09:00:00,Heater,28.8,54.7,0.99,2.485
2024-05-18 10:00:00,Laptop,21.3,61.5,1.75,0.24
2024-05-18 11:00:00,Microwave,18.7,43.4,4.54,6.746
2024-05-18 12:00:00,Laptop,26.4,65.2,0.18,0.042
2024-05-18 13:00:00,Laptop,22.4,54.6,2.69,0.393
2024-05-18 14:00:00,Bulb,22.9,62.9,1.32,0.147
2024-05-18 15:00:00,Dishwasher,17.8,51.9,0.24,0.382
2024-05-18 16:00:00,Heater,13.4,38.7,0.53,1.347
2024-05-18 17:00:00,TV,23.2,51.7,0.99,0.23
2024-05-18 18:00:00,TV,26.5,44.8,1.76,0.487
2024-05-18 19:00:00,Laptop,20.9,57.9,0.42,0.05
2024-05-18 20:00:00,Washing Machine,29.2,49.0,1.15,2.383
2024-05-18 21:00:00,Washing Machine,18.5,63.4,1.73,3.502
2024-05-18 22:00:00,Bulb,16.7,57.1,0.89,0.143
2024-05-18 23:00:00,Laptop,21.7,57.4,2.98,0.518
2024-05-19 00:00:00,Fan,21.6,38.7,3.05,0.791
2024-05-19 01:00:00,Laptop,25.8,69.4,0.95,0.145
2024-05-19 02:00:00,Microwave,18.1,63.7,5.41,8.192
2024-05-19 03:00:00,TV,28.8,61.6,0.12,0.086
2024-05-19 04:00:00,Bulb,31.8,43.2,0.01,0.05
2024-05-19 05:00:00,Microwave,21.8,51.4,0.72,1.167
2024-05-19 06:00:00,TV,28.2,35.5,1.38,0.393
2024-05-19 07:00:00,Washing Machine,16.7,51.5,1.49,2.951
2024-05-19 08:00:00,Dishwasher,27.4,35.8,0.97,1.763
2024-05-19 09:00:00,Laptop,27.2,52.1,0.2,0.021
2024-05-19 10:00:00,Refrigerator,26.3,55.9,0.28,0.352
2024-05-19 11:00:00,Washing Machine,21.9,45.6,2.87,5.813
2024-05-19 12:00:00,Refrigerator,7.2,49.9,3.04,3.62
2024-05-19 13:00:00,Washing Machine,18.8,65.0,1.68,3.346
2024-05-19 14:00:00,Washing Machine,18.9,34.3,1.64,3.283
2024-05-19 15:00:00,Air Conditioner,17.1,61.7,1.37,3.13
2024-05-19 16:00:00,Fan,22.6,36.8,0.34,-0.028
2024-05-19 17:00:00,Dishwasher,19.9,31.5,0.84,1.48
2024-05-19 18:00:00,Washing Machine,17.9,37.4,1.79,3.606
2024-05-19 19:00:00,Heater,16.7,60.6,1.16,2.962
2024-05-19 20:00:00,TV,18.4,46.2,0.03,-0.049
2024-05-19 21:00:00,Air Conditioner,27.6,64.9,4.6,10.532
2024-05-19 22:00:00,Bulb,18.7,51.0,2.79,0.281
2024-05-19 23:00:00,TV,19.4,30.9,0.45,0.032
2024-05-20 00:00:00,Laptop,19.7,58.7,1.44,0.193
2024-05-20 01:00:00,Refrigerator,23.7,34.4,3.85,4.534
2024-05-20 02:00:00,TV,24.3,61.6,0.15,0.114
2024-05-20 03:00:00,Refrigerator,6.8,36.7,1.05,1.22
2024-05-20 04:00:00,Fan,27.1,43.8,0.91,0.265
2024-05-20 05:00:00,TV,29.2,60.5,0.79,0.293
2024-05-20 06:00:00,Refrigerator,16.7,68.2,2.71,3.217
2024-05-20 07:00:00,Refrigerator,17.1,44.9,0.72,0.809
2024-05-20 08:00:00,Washing Machine,19.7,63.2,0.1,0.188
2024-05-20 09:00:00,TV,18.2,37.6,0.1,0.025
2024-05-20 10:00:00,Washing Machine,23.1,62.3,0.07,0.148
2024-05-20 11:00:00,Microwave,12.3,56.3,0.79,1.145
2024-05-20 12:00:00,Refrigerator,16.4,37.7,1.9,2.318
2024-05-20 13:00:00,TV,29.7,42.1,0.34,0.116
2024-05-20 14:00:00,Bulb,17.4,35.3,1.56,0.139
2024-05-20 15:00:00,Laptop,28.2,45.3,1.74,0.226
2024-05-20 16:00:00,Laptop,23.8,38.1,0.44,0.057
2024-05-20 17:00:00,Washing Machine,13.0,55.8,1.38,2.712
2024-05-20 18:00:00,Heater,25.2,69.8,1.73,4.333
2024-05-20 19:00:00,TV,21.4,30.5,0.94,0.287
2024-05-20 20:00:00,Air Conditioner,19.7,51.6,0.62,1.429
2024-05-20 21:00:00,Air Conditioner,23.2,52.9,1.45,3.419
2024-05-20 22:00:00,Heater,24.4,66.6,5.71,14.28
2024-05-20 23:00:00,Refrigerator,25.5,50.2,0.83,1.052
